,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
20,14919432,"Серия А, 36-й тур, регулярный сезон, 26.07.2020 22:45",26.07.2020 22:45,Ювентус,2,Сампдория,0,+11°C,переменная облачность,1.28,6.6,14.5,2.57,1.52,10,10,(73) 3.0,4.0 (95),50%   5,5   50%,20%   2,0,30%   3,5   50%,23,18,14,14,2.30,1.80,1.40,1.40,30%   3,2   20%,70%   7,7   70%,80%   8,9   90%,20%   2,1   10%,17.60,13.10,12.90,13.90,6.80,5.20,5.00,4.50,55.10,45.30,44.90,54.70,6.10,6.20,4.60,6.50,13.90,15.50,12.90,13.40,1.50,1.10,2.10,1.80,2.40,2.40,2.20,1.50,0.10,0,0.10,0
21,14919430,"Серия А, 36-й тур, регулярный сезон, 26.07.2020 20:30",26.07.2020 20:30,Кальяри,0,Удинезе,1,+20°C,умеренный дождь,3.48,3.32,2.42,1.9,2.1,10,10,(68) 2.8,3.0 (71),20%   2,4   40%,40%   4,2   20%,40%   4,4   40%,9,15,12,12,0.90,1.50,1.20,1.20,30%   3,4   40%,50%   5,5   50%,40%   4,6   60%,60%   6,4   40%,11.20,9.78,15.10,13.89,3.60,3.67,6.00,5.67,44.50,46.00,55.50,54.00,4.20,5.11,5.70,6.11,13.60,12.00,13.30,11.00,1.50,2.00,1.90,0.33,2.50,1.78,1.70,2.33,0.30,0,0.10,0.11
22,14919435,"Серия А, 36-й тур, регулярный сезон, 26.07.2020 20:30",26.07.2020 20:30,Рома,2,Фиорентина,1,+22°C,переменная облачность,1.54,5.05,6.45,2.88,1.53,10,10,(92) 3.8,3.8 (92),60%   6,3   30%,10%   1,5   50%,30%   3,2   20%,22,11,15,9,2.20,1.10,1.50,0.90,10%   1,4   40%,70%   7,6   60%,80%   8,4   40%,20%   2,6   60%,15.90,12.40,11.40,10.50,6.10,4.50,5.10,3.60,49.10,49.40,50.90,50.60,6.60,4.80,5.00,5.00,14.30,12.70,11.80,13.70,0.80,1.20,2.60,2.80,2.70,2.70,1.90,2.70,0.10,0.20,0.10,0
23,14919436,"Серия А, 36-й тур, регулярный сезон, 26.07.2020 20:30",26.07.2020 20:30,СПАЛ,1,Торино,1,+19°C,переменная облачность,5.6,4.25,1.7,2.5,1.66,10,10,(92) 3.8,3.8 (92),10%   1,3   30%,10%   1,2   20%,80%   8,5   50%,6,14,26,18,0.60,1.40,2.60,1.80,10%   1,2   20%,40%   4,7   70%,70%   7,6   60%,30%   3,4   40%,9.90,12.70,16.80,14.20,2.90,4.70,5.80,5.40,45.30,47.70,54.70,52.30,4.10,4.30,6.10,6.00,14.10,15.50,12.90,14.90,1.30,1.00,1.50,1.80,1.80,1.80,1.20,2.70,0.20,0,0,0
24,14919437,"Серия А, 36-й тур, регулярный сезон, 26.07.2020 20:30",26.07.2020 20:30,Верона,1,Лацио,5,+18°C,солнечно,4.15,3.85,1.99,2.41,1.7,10,10,(92) 3.8,2.8 (68),20%   2,4   40%,50%   5,1   10%,30%   3,5   50%,14,18,17,17,1.40,1.80,1.70,1.70,0,1   10%,80%   8,8   80%,50%   5,9   90%,50%   5,1   10%,10.00,12.11,14.70,13.00,4.60,4.44,5.30,4.67,49.10,51.00,50.90,49.00,5.00,6.67,5.50,3.78,13.00,13.56,13.80,11.89,2.10,2.00,0.70,1.22,1.90,2.78,2.90,1.89,0.10,0.11,0.10,0.11
25,14919428,"Серия А, 36-й тур, регулярный сезон, 26.07.2020 18:15",26.07.2020 18:15,Болонья,3,Лечче,2,+19°C,переменная облачность,2.22,4.0,3.3,2.8,1.55,10,10,(116) 4.8,3.8 (90),20%   2,2   20%,30%   3,1   10%,50%   5,7   70%,10,13,18,28,1.00,1.30,1.80,2.80,0,1   10%,70%   7,8   80%,50%   5,9   90%,50%   5,1   10%,12.50,12.60,14.00,16.60,3.60,4.10,6.10,7.40,49.30,42.90,50.70,57.10,5.60,5.30,6.70,7.40,16.40,10.60,15.60,11.60,2.30,2.30,1.10,1.70,2.00,2.10,2.30,1.90,0.10,0.10,0.20,0.10
26,14919434,"Серия А, 36-й тур, регулярный сезон, 25.07.2020 22:45",25.07.2020 22:45,Наполи,2,Сассуоло,0,+20°C,переменная облачность,1.65,4.65,5.5,2.51,1.54,10,10,(73) 3.0,4.0 (95),60%   6,4   40%,20%   2,4   40%,20%   2,2   20%,15,23,11,21,1.50,2.30,1.10,2.10,20%   2,0,70%   7,10   100%,60%   6,9   90%,40%   4,1   10%,17.10,13.00,8.50,11.70,7.90,5.70,3.30,4.70,56.40,56.60,43.60,43.40,5.00,5.80,4.20,4.50,10.60,13.00,15.80,17.70,1.20,1.30,1.30,1.70,1.20,2.50,2.10,3.40,0,0.10,0.10,0.20
27,14919431,"Серия А, 36-й тур, регулярный сезон, 25.07.2020 20:30",25.07.2020 20:30,Дженоа,0,Интер,3,+20°C,переменная облачность,7.7,4.85,1.5,2.55,1.64,10,10,(68) 2.8,2.8 (68),40%   4,5   50%,20%   2,4   40%,40%   4,1   10%,15,25,19,12,1.50,2.50,1.90,1.20,10%   1,3   30%,80%   8,7   70%,90%   9,9   90%,10%   1,1   10%,10.70,16.90,14.30,9.10,4.30,7.10,5.20,2.80,50.00,60.60,50.00,39.40,4.00,7.20,5.30,3.30,14.60,14.40,13.60,15.10,2.10,2.60,1.30,0.30,1.80,2.50,2.10,2.40,0.10,0.30,0,0.20
28,14919429,"Серия А, 36-й тур, регулярный сезон, 25.07.2020 18:15",25.07.2020 18:15,Брешиа,1,Парма,2,+18°C,переменная облачность,4.85,4.5,1.74,2.95,1.51,10,10,(66) 2.8,2.8 (68),20%   2,2   20%,20%   2,2   20%,60%   6,6   60%,11,17,27,20,1.10,1.70,2.70,2.00,10%   1,0,60%   6,10   100%,70%   7,9   90%,30%   3,1   10%,10.11,10.90,17.11,17.40,3.56,4.00,7.89,5.70,43.00,45.60,57.00,54.40,4.00,3.20,6.00,4.20,14.22,12.70,15.44,14.80,0.78,1.20,1.44,1.80,2.22,2.10,1.78,2.30,0,0.10,0.11,0.10
29,14919433,"Серия А, 36-й тур, регулярный сезон, 24.07.2020 22:45",24.07.2020 22:45,Милан,1,Аталанта,1,+16°C,переменная облачность,3.32,3.96,2.23,2.7,1.44,10,10,(71) 3.0,3.0 (73),70%   7,8   80%,30%   3,2   20%,0,0,27,25,10,10,2.70,2.50,1.00,1.00,30%   3,4   40%,70%   7,6   60%,80%   8,5   50%,20%   2,5   50%,15.90,15.60,10.30,9.80,7.20,6.60,3.60,4.20,53.50,55.80,46.50,44.20,4.90,5.70,5.80,3.70,14.40,15.40,12.30,13.60,1.80,0.60,1.50,1.40,1.90,2.10,1.70,2.10,0.20,0,0.20,0.10
