,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
20,15127893,"Бундеслига, 31-й тур, регулярный сезон, 12.05.2021 19:00",12.05.2021 19:00,Шальке,1,Герта,2,+19°C,солнечно,6.0,4.5,1.57,2.17,1.77,10,10,(97) 4.0,3.0 (71),10%   1,3   30%,10%   1,4   40%,80%   8,3   30%,5,12,28,12,0.50,1.20,2.80,1.20,20%   2,3   30%,30%   3,4   40%,70%   7,5   50%,30%   3,5   50%,6.30,10.20,14.90,11.40,2.00,4.70,6.50,4.20,44.30,46.10,55.70,53.90,4.20,4.40,5.60,4.30,11.00,12.00,13.30,13.20,1.80,2.20,2.40,1.80,1.60,2.00,1.70,2.30,0.10,0.10,0,0.20
21,15127901,"Бундеслига, 32-й тур, регулярный сезон, 09.05.2021 19:00",09.05.2021 19:00,Герта,0,Арминия Билефельд,0,+19°C,переменная облачность,1.91,3.72,4.3,1.84,2.07,10,10,(70) 2.9,14.0 (335),30%   3,3   30%,40%   4,3   30%,30%   3,4   40%,13,5,13,13,1.30,0.50,1.30,1.30,20%   2,4   40%,50%   5,2   20%,50%   5,3   30%,50%   5,7   70%,10.10,10.90,11.20,12.50,4.50,3.90,3.90,4.90,44.80,41.00,55.20,59.00,4.50,3.50,4.10,4.20,12.40,10.30,14.30,12.70,2.40,1.40,1.90,2.30,1.90,1.60,2.10,2.00,0.10,0.10,0.20,0.10
22,15127900,"Бундеслига, 32-й тур, регулярный сезон, 09.05.2021 16:30",09.05.2021 16:30,Айнтрахт Франкфурт,1,Майнц,1,+18°C,солнечно,1.94,4.25,3.64,2.78,1.42,10,10,(356) 14.8,5.8 (140),50%   5,5   50%,20%   2,4   40%,30%   3,1   10%,19,13,18,9,1.90,1.30,1.80,0.90,10%   1,3   30%,80%   8,6   60%,70%   7,4   40%,30%   3,6   60%,11.90,12.50,15.80,11.20,4.40,5.60,5.70,3.80,52.80,47.50,47.20,52.50,5.80,4.50,5.80,3.60,12.80,15.60,11.00,12.90,1.60,1.44,2.30,0.78,2.50,1.80,1.70,1.80,0,0,0,0
23,15127902,"Бундеслига, 32-й тур, регулярный сезон, 09.05.2021 14:30",09.05.2021 14:30,Кёльн,1,Фрайбург,4,+14°C,солнечно,1.95,3.92,3.9,2.15,1.78,10,10,(376) 15.7,2.8 (66),20%   2,3   30%,20%   2,1   10%,60%   6,6   60%,12,10,21,13,1.20,1.00,2.10,1.30,0,2   20%,70%   7,3   30%,70%   7,5   50%,30%   3,5   50%,10.70,10.40,12.20,14.30,2.90,4.00,5.60,5.60,51.70,51.70,48.30,48.30,3.60,3.30,4.70,3.60,11.30,13.20,13.30,12.60,1.20,1.40,1.20,1.20,1.80,2.70,1.50,1.90,0,0,0,0
24,15127896,"Бундеслига, 32-й тур, регулярный сезон, 08.05.2021 19:30",08.05.2021 19:30,Бавария,6,Боруссия М,0,+20°C,переменная облачность,1.46,5.65,7.1,3.78,1.25,10,10,(338) 14.1,13.0 (311),70%   7,4   40%,10%   1,1   10%,20%   2,5   50%,20,19,10,13,2.00,1.90,1.00,1.30,40%   4,3   30%,60%   6,4   40%,60%   6,7   70%,40%   4,3   30%,17.20,14.50,7.90,12.60,6.60,5.50,3.30,4.80,55.20,49.10,44.80,50.90,6.20,5.30,3.40,5.00,11.80,10.10,11.00,9.60,2.30,2.60,3.80,2.00,1.70,1.00,1.80,2.00,0.10,0.10,0,0.10
25,15127897,"Бундеслига, 32-й тур, регулярный сезон, 08.05.2021 16:30",08.05.2021 16:30,Боруссия Дортмунд,3,РБ Лейпциг,2,+16°C,солнечно,2.43,3.7,3.12,2.24,1.62,10,10,(162) 6.8,7.7 (185),60%   6,5   50%,10%   1,2   20%,30%   3,3   30%,23,14,11,8,2.30,1.40,1.10,0.80,40%   4,4   40%,60%   6,4   40%,70%   7,4   40%,30%   3,6   60%,13.40,16.50,10.80,7.00,5.70,5.80,2.70,2.50,55.10,61.80,44.90,38.20,5.00,5.50,4.60,2.30,9.00,13.70,9.50,13.30,1.90,3.60,1.70,1.70,1.20,1.50,1.70,1.20,0.10,0,0.10,0.10
26,15127898,"Бундеслига, 32-й тур, регулярный сезон, 08.05.2021 16:30",08.05.2021 16:30,Хоффенхайм,4,Шальке,2,+23°C,солнечно,1.33,6.05,9.3,2.86,1.4,10,10,(335) 14.0,17.8 (426),20%   2,1   10%,40%   4,2   20%,40%   4,7   70%,9,3,13,24,0.90,0.30,1.30,2.40,20%   2,3   30%,60%   6,2   20%,40%   4,6   60%,60%   6,4   40%,12.30,6.30,9.10,14.80,4.00,1.90,3.80,5.60,55.30,46.50,44.70,53.50,4.70,4.50,4.00,4.80,11.60,11.30,11.30,13.50,1.40,1.70,3.70,2.30,1.60,1.60,1.00,1.90,0,0.10,0.10,0
27,15127899,"Бундеслига, 32-й тур, регулярный сезон, 08.05.2021 16:30",08.05.2021 16:30,Вольфсбург,3,Унион Берлин,0,+19°C,переменная облачность,1.85,3.64,4.8,1.89,2.01,10,10,(335) 14.0,14.0 (335),50%   5,3   30%,0,4   40%,50%   5,3   30%,19,13,15,15,1.90,1.30,1.50,1.50,30%   3,1   10%,50%   5,8   80%,60%   6,5   50%,40%   4,5   50%,12.90,9.67,9.00,10.00,4.80,4.00,4.00,4.11,51.60,48.22,48.40,51.78,5.30,4.11,3.90,4.00,13.60,12.00,11.40,10.56,3.00,4.11,1.30,2.11,1.80,1.00,1.90,1.89,0.20,0,0.10,0
28,15127903,"Бундеслига, 32-й тур, регулярный сезон, 08.05.2021 16:30",08.05.2021 16:30,Вердер,0,Байер,0,+18°C,переменная облачность,3.7,3.85,2.02,2.15,1.78,10,10,(185) 7.7,13.8 (332),20%   2,4   40%,0,1   10%,80%   8,5   50%,9,11,20,13,0.90,1.10,2.00,1.30,20%   2,3   30%,60%   6,4   40%,60%   6,6   60%,40%   4,4   40%,10.10,11.60,16.50,9.60,3.60,4.30,5.70,4.20,44.40,57.80,55.60,42.20,3.90,5.50,6.80,4.30,11.20,12.80,11.50,9.70,1.80,1.70,3.40,1.90,1.40,1.30,1.00,0.70,0,0,0.10,0
29,15127904,"Бундеслига, 32-й тур, регулярный сезон, 07.05.2021 21:30",07.05.2021 21:30,Штутгарт,2,Аугсбург,1,+14°C,солнечно,2.23,3.54,3.4,2.11,1.81,10,10,(292) 12.2,14.0 (335),40%   4,4   40%,10%   1,1   10%,50%   5,5   50%,16,12,16,13,1.60,1.20,1.60,1.30,30%   3,2   20%,50%   5,5   50%,60%   6,5   50%,40%   4,5   50%,9.78,10.20,14.44,12.90,3.22,4.10,6.11,4.50,50.11,43.78,49.89,56.22,4.44,4.40,5.56,5.50,12.33,10.56,12.78,12.33,1.22,2.00,1.44,2.11,2.00,1.70,1.78,1.80,0.11,0,0.11,0
