,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
335,14897759,"Премьер-Лига, 5-й тур, регулярный сезон, 14.09.2019 17:00",14.09.2019 17:00,Ман Юнайтед,1,Лестер Сити,0,+11°C,пасмурно,2.18,3.38,3.72,1.88,2.04,10,10,(337) 14.0,14.0 (335),70%   7,7   70%,20%   2,3   30%,10%   1,0,19,18,7,9,1.90,1.80,0.70,0.90,50%   5,2   20%,50%   5,8   80%,50%   5,7   70%,50%   5,3   30%,18.10,13.89,8.10,8.00,5.20,4.33,2.40,2.78,58.10,58.86,41.90,41.14,6.60,7.11,3.10,3.00,12.14,9.40,14.86,10.60,1.57,2.80,0.86,1.80,1.30,0.44,1.90,1.00,0,0,0.10,0
336,14897761,"Премьер-Лига, 5-й тур, регулярный сезон, 14.09.2019 17:00",14.09.2019 17:00,Шеффилд Ютд,0,Саутгемптон,1,+13°C,переменная облачность,2.46,3.32,3.18,1.71,2.28,10,10,(335) 14.0,14.0 (337),50%   5,6   60%,20%   2,2   20%,30%   3,2   20%,20,18,12,9,2.00,1.80,1.20,0.90,30%   3,4   40%,70%   7,5   50%,70%   7,5   50%,30%   3,5   50%,10.17,10.78,10.67,9.67,3.50,4.56,3.83,4.00,47.17,44.88,52.83,55.13,6.33,4.33,4.17,4.89,14.60,14.86,9.40,12.43,1.20,1.20,2.40,1.80,1.33,1.11,0.83,0.78,0,0.11,0,0.11
337,14897762,"Премьер-Лига, 5-й тур, регулярный сезон, 14.09.2019 17:00",14.09.2019 17:00,Тоттенхэм,4,Кристал Пэлас,0,+13°C,переменная облачность,1.44,5.0,7.7,2.4,1.65,10,10,(309) 12.9,14.0 (335),40%   4,3   30%,20%   2,2   20%,40%   4,5   50%,15,10,15,10,1.50,1.00,1.50,1.00,10%   1,4   40%,70%   7,2   20%,60%   6,4   40%,40%   4,6   60%,12.80,9.38,12.70,12.38,5.30,3.75,4.70,3.38,54.00,48.38,46.00,51.63,5.80,5.88,6.40,6.00,11.30,17.83,10.40,12.17,1.70,1.80,2.20,0.40,1.30,1.25,1.00,1.50,0,0,0,0.25
338,14897764,"Премьер-Лига, 5-й тур, регулярный сезон, 14.09.2019 17:00",14.09.2019 17:00,Вулверхэмптон,2,Челси,5,+12°C,переменная облачность,3.14,3.4,2.44,1.9,2.02,10,10,(312) 13.0,14.0 (335),60%   6,4   40%,30%   3,3   30%,10%   1,3   30%,23,21,9,21,2.30,2.10,0.90,2.10,40%   4,0,60%   6,8   80%,60%   6,8   80%,40%   4,2   20%,12.40,16.20,9.50,12.20,4.80,6.50,2.90,6.10,50.33,55.00,49.67,45.00,4.60,5.90,4.60,4.20,13.22,14.13,9.67,15.00,1.50,3.00,0.63,1.40,1.60,1.20,1.60,1.00,0.10,0,0,0
339,14897758,"Премьер-Лига, 5-й тур, регулярный сезон, 14.09.2019 14:30",14.09.2019 14:30,Ливерпуль,3,Ньюкасл,1,+13°C,переменная облачность,1.22,7.3,15.0,2.61,1.48,10,10,(330) 13.8,13.8 (332),60%   6,5   50%,10%   1,1   10%,30%   3,4   40%,21,15,14,12,2.10,1.50,1.40,1.20,10%   1,2   20%,80%   8,7   70%,90%   9,5   50%,10%   1,5   50%,15.90,11.25,10.90,9.88,6.90,4.50,4.80,3.00,57.40,41.25,42.60,58.75,7.50,5.75,4.00,4.38,11.50,9.33,10.40,10.17,1.29,3.17,5.43,1.67,0.80,1.25,1.00,1.50,0,0,0.10,0
340,14897745,"Премьер-Лига, 4-й тур, регулярный сезон, 01.09.2019 18:30",01.09.2019 18:30,Арсенал,2,Тоттенхэм,2,+13°C,переменная облачность,2.62,3.74,2.68,2.62,1.56,10,10,(190) 7.9,7.0 (167),50%   5,4   40%,10%   1,2   20%,40%   4,4   40%,17,15,12,15,1.70,1.50,1.20,1.50,30%   3,1   10%,70%   7,7   70%,80%   8,6   60%,20%   2,4   40%,14.10,12.50,15.00,11.70,5.60,4.70,5.10,4.80,56.30,55.20,43.70,44.80,4.90,5.90,5.20,5.70,9.43,10.40,8.71,10.30,2.71,1.80,1.43,2.00,1.70,0.80,1.20,0.90,0.10,0,0.10,0
341,14897749,"Премьер-Лига, 4-й тур, регулярный сезон, 01.09.2019 16:00",01.09.2019 16:00,Эвертон,3,Вулверхэмптон,2,+13°C,переменная облачность,2.06,3.35,4.2,1.67,2.36,10,10,(89) 3.7,2.7 (65),30%   3,7   70%,40%   4,3   30%,30%   3,0,7,21,8,6,0.70,2.10,0.80,0.60,60%   6,5   50%,20%   2,5   50%,20%   2,5   50%,80%   8,5   50%,10.00,12.00,6.44,9.40,2.89,4.40,2.56,2.70,60.00,49.56,40.00,50.44,5.56,4.30,3.00,4.30,10.67,12.67,11.50,9.11,1.00,1.38,4.00,0.50,1.78,1.20,1.89,1.50,0.11,0,0,0
342,14897746,"Премьер-Лига, 4-й тур, регулярный сезон, 31.08.2019 19:30",31.08.2019 19:30,Бернли,0,Ливерпуль,3,+12°C,переменная облачность,9.8,5.4,1.36,2.62,1.56,10,10,(68) 2.8,7.0 (167),50%   5,5   50%,20%   2,1   10%,30%   3,4   40%,21,20,11,17,2.10,2.00,1.10,1.70,30%   3,0,60%   6,9   90%,60%   6,9   90%,40%   4,1   10%,12.86,15.10,12.14,10.90,4.57,6.60,4.43,5.20,46.43,56.60,53.57,43.40,5.00,7.50,6.00,3.60,9.50,10.70,10.25,10.70,2.00,1.33,2.00,5.50,0.57,1.00,0.43,1.10,0,0,0,0.10
343,14897747,"Премьер-Лига, 4-й тур, регулярный сезон, 31.08.2019 17:00",31.08.2019 17:00,Челси,2,Шеффилд Ютд,2,+13°C,переменная облачность,1.42,4.85,8.9,2.22,1.75,10,10,(169) 7.0,3.8 (90),50%   5,6   60%,20%   2,1   10%,30%   3,3   30%,23,19,19,10,2.30,1.90,1.90,1.00,10%   1,4   40%,70%   7,6   60%,80%   8,6   60%,20%   2,4   40%,17.10,9.50,11.40,10.17,7.60,3.50,5.80,3.50,55.00,47.00,45.00,53.00,6.20,6.50,3.90,4.33,15.43,15.50,15.57,10.50,3.25,1.50,1.75,2.50,1.30,1.50,0.90,1.17,0,0,0,0
344,14897748,"Премьер-Лига, 4-й тур, регулярный сезон, 31.08.2019 17:00",31.08.2019 17:00,Кристал Пэлас,1,Астон Вилла,0,+13°C,переменная облачность,2.28,3.42,3.42,1.99,1.92,10,10,(89) 3.7,3.8 (90),20%   2,8   80%,20%   2,0,60%   6,2   20%,11,28,16,10,1.10,2.80,1.60,1.00,30%   3,3   30%,30%   3,7   70%,50%   5,8   80%,50%   5,2   20%,7.63,11.67,13.13,10.78,3.75,4.89,4.50,3.11,46.88,52.29,53.13,47.71,4.38,4.33,6.25,5.44,18.40,10.40,11.40,13.80,1.75,2.80,0.50,1.20,1.00,1.22,0.88,1.56,0,0,0.13,0
