,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
57,1736277,"Премьер-Лига, 6-й тур, регулярный сезон, 03.09.2022 17:00",03.09.2022 17:00,Тоттенхэм,2,Фулхэм,1,+17°C,небольшой дождь,1.51,4.7,6.25,2.28,1.57,10,10,(66) 2.8,3.8 (90),60%   6,4   40%,30%   3,3   30%,10%   1,3   30%,24,15,10,16,2.40,1.50,1.00,1.60,30%   3,2   20%,60%   6,7   70%,50%   5,6   60%,50%   5,4   40%,13.00,8.56,12.78,9.89,5.33,3.56,2.33,4.33,52.50,42.00,47.50,58.00,4.33,3.22,4.67,4.22,10.50,13.13,9.63,10.63,2.38,1.83,0.75,3.00,1.56,2.33,2.00,1.44,0,0,0,0
58,1736278,"Премьер-Лига, 6-й тур, регулярный сезон, 03.09.2022 17:00",03.09.2022 17:00,Вулверхэмптон,1,Саутгемптон,0,+16°C,солнечно,2.13,3.56,3.5,1.87,1.99,10,10,(66) 2.8,3.8 (90),20%   2,4   40%,50%   5,3   30%,30%   3,3   30%,10,14,9,12,1.00,1.40,0.90,1.20,30%   3,3   30%,60%   6,6   60%,40%   4,7   70%,60%   6,3   30%,12.89,12.67,10.78,9.56,4.33,5.11,3.44,3.33,56.17,44.00,43.83,56.00,5.00,5.00,5.22,3.56,8.33,11.14,11.33,12.14,1.33,0.83,0.83,1.17,2.11,1.00,2.11,1.33,0,0,0,0
59,1736279,"Премьер-Лига, 7-й тур, регулярный сезон, 01.03.2023 21:45",01.03.2023 21:45,Арсенал,4,Эвертон,0,+17°C,небольшой дождь,1.28,5.3,12.0,2.04,1.83,10,10,(99) 4.1,4.1 (99),50%   5,2   20%,20%   2,1   10%,30%   3,7   70%,15,7,10,18,1.50,0.70,1.00,1.80,40%   4,2   20%,40%   4,5   50%,40%   4,4   40%,60%   6,6   60%,14.30,9.70,8.00,12.70,3.80,3.80,3.50,4.60,61.90,46.40,38.10,49.60,6.20,4.60,3.00,4.20,9.50,10.10,12.30,12.20,1.60,1.80,2.70,1.50,1.40,2.30,2.50,2.40,0,0,0,0
60,1736280,"Премьер-Лига, 7-й тур, регулярный сезон, 04.04.2023 21:45",04.04.2023 21:45,Борнмут,0,Брайтон,2,+18°C,переменная облачность,5.8,4.3,1.55,2.14,1.76,10,10,(75) 3.1,3.1 (75),30%   3,6   60%,20%   2,3   30%,50%   5,1   10%,9,20,16,8,0.90,2.00,1.60,0.80,20%   2,5   50%,50%   5,4   40%,40%   4,5   50%,60%   6,5   50%,9.40,17.80,17.00,7.30,3.20,7.00,5.30,2.60,35.70,66.80,60.10,33.20,3.40,6.60,7.50,2.40,9.70,10.50,8.60,11.40,1.20,2.00,1.90,1.70,1.90,0.90,1.80,2.30,0,0,0,0
61,1736281,"Премьер-Лига, 7-й тур, регулярный сезон, 18.01.2023 22:00",18.01.2023 22:00,Кристал Пэлас,1,Ман Юнайтед,1,+17°C,небольшой дождь,5.4,4.0,1.67,1.98,1.88,10,10,(77) 3.2,4.3 (102),20%   2,8   80%,20%   2,0,60%   6,2   20%,8,21,17,8,0.80,2.10,1.70,0.80,20%   2,5   50%,40%   4,4   40%,60%   6,7   70%,40%   4,3   30%,9.50,11.40,8.80,8.30,3.30,5.60,3.50,3.80,47.71,54.20,52.29,45.80,4.80,5.20,3.00,5.00,10.50,11.20,12.00,7.70,0.71,2.10,2.14,1.80,1.50,1.50,1.50,1.10,0.20,0,0,0
62,1736282,"Премьер-Лига, 7-й тур, регулярный сезон, 12.01.2023 22:00",12.01.2023 22:00,Фулхэм,2,Челси,1,+17°C,небольшой дождь,4.05,3.44,2.01,1.72,2.19,10,10,(123) 5.1,4.0 (97),60%   6,2   20%,20%   2,1   10%,20%   2,7   70%,17,6,8,16,1.70,0.60,0.80,1.60,50%   5,1   10%,50%   5,3   30%,60%   6,3   30%,40%   4,7   70%,12.50,9.40,10.60,11.00,5.20,3.40,4.50,4.90,51.89,52.90,48.11,47.10,6.10,4.70,4.50,5.20,10.10,11.20,9.30,12.10,1.13,2.11,2.67,1.30,1.50,1.90,1.20,1.60,0,0,0.40,0
63,1736283,"Премьер-Лига, 7-й тур, регулярный сезон, 04.04.2023 21:45",04.04.2023 21:45,Лидс,2,Ноттингем Форест,1,+16°C,переменная облачность,1.69,3.9,4.95,1.94,1.92,10,10,(75) 3.1,3.1 (75),20%   2,1   10%,20%   2,3   30%,60%   6,6   60%,10,7,17,20,1.00,0.70,1.70,2.00,10%   1,1   10%,40%   4,5   50%,40%   4,5   50%,60%   6,5   50%,11.30,7.60,13.80,12.70,3.70,3.30,4.60,4.50,43.90,38.60,59.90,61.40,4.70,3.40,4.40,5.40,10.60,11.00,10.50,11.10,1.70,1.67,2.40,0.89,2.00,1.90,1.60,1.90,0,0,0.20,0
64,1736284,"Премьер-Лига, 7-й тур, регулярный сезон, 04.04.2023 21:45",04.04.2023 21:45,Лестер Сити,1,Астон Вилла,2,+17°C,переменная облачность,2.71,3.45,2.55,1.92,1.94,10,10,(75) 3.1,3.0 (73),30%   3,6   60%,10%   1,1   10%,60%   6,3   30%,13,17,16,13,1.30,1.70,1.60,1.30,10%   1,5   50%,60%   6,5   50%,60%   6,5   50%,40%   4,5   50%,11.80,11.30,14.80,15.10,3.70,4.20,4.90,4.90,51.30,50.30,48.70,52.30,3.60,3.50,6.20,8.10,11.40,11.40,9.90,12.80,2.67,0.90,2.40,2.90,2.50,1.50,1.70,2.00,0.10,0,0.10,0.10
65,1736285,"Премьер-Лига, 7-й тур, регулярный сезон, 01.03.2023 22:00",01.03.2023 22:00,Ливерпуль,2,Вулверхэмптон,0,+17°C,пасмурно,1.49,4.45,6.45,2.12,1.77,10,10,(95) 4.0,5.0 (119),30%   3,3   30%,30%   3,3   30%,40%   4,4   40%,10,11,15,11,1.00,1.10,1.50,1.10,50%   5,2   20%,30%   3,5   50%,50%   5,4   40%,50%   5,6   60%,9.90,9.50,9.50,10.30,3.70,3.40,3.70,3.40,53.20,52.60,49.60,47.40,3.80,4.90,4.50,4.40,11.20,11.10,9.30,9.90,2.20,2.33,2.40,1.60,2.20,1.90,1.40,1.70,0,0.10,0.10,0
66,1736286,"Премьер-Лига, 7-й тур, регулярный сезон, 19.01.2023 22:00",19.01.2023 22:00,Ман Сити,4,Тоттенхэм,2,+17°C,умеренный или сильный ливневый дождь,1.53,5.05,6.65,2.42,1.51,10,10,(126) 5.3,4.1 (98),60%   6,4   40%,10%   1,2   20%,30%   3,4   40%,18,17,10,14,1.80,1.70,1.00,1.40,40%   4,3   30%,50%   5,4   40%,50%   5,5   50%,50%   5,5   50%,11.90,10.44,5.90,11.78,5.44,5.11,3.00,4.56,64.22,56.78,35.78,43.22,5.10,6.00,3.00,4.78,9.30,11.89,9.90,10.89,1.50,1.56,2.89,1.11,1.30,1.89,2.30,1.44,0,0,0,0.22
