,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
248,1744552,"Примера, 26-й тур, регулярный сезон, 19.03.2023 17:15",19.03.2023 17:15,Осасуна,0,Вильярреал,3,+18°C,переменная облачность,2.99,3.12,2.52,1.65,2.33,10,10,(186) 7.8,2.8 (66),30%   3,3   30%,40%   4,2   20%,30%   3,5   50%,8,10,9,13,0.80,1.00,0.90,1.30,30%   3,2   20%,40%   4,5   50%,20%   2,3   30%,80%   8,7   70%,10.50,13.80,12.80,9.80,3.60,4.90,4.50,3.20,48.70,61.60,51.30,38.40,4.20,6.20,7.50,3.90,14.50,12.60,11.20,14.70,1.50,2.20,3.80,2.10,2.50,2.30,2.10,3.20,0.10,0.10,0.20,0.10
249,1744553,"Примера, 26-й тур, регулярный сезон, 18.03.2023 15:00",18.03.2023 15:00,Альмерия,1,Кадис,1,+28°C,ясно,2.03,3.4,3.78,1.79,2.1,10,10,(140) 5.8,7.7 (184),20%   2,4   40%,20%   2,3   30%,60%   6,3   30%,12,10,21,10,1.20,1.00,2.10,1.00,10%   1,5   50%,60%   6,3   30%,50%   5,2   20%,50%   5,8   80%,12.40,10.00,14.00,13.10,4.10,2.90,5.90,4.80,45.20,40.10,54.80,59.90,4.30,3.20,4.30,5.60,11.50,15.60,10.50,15.40,1.80,2.10,4.90,2.10,2.50,3.10,2.70,2.70,0,0.20,0.10,0.30
250,1744554,"Примера, 26-й тур, регулярный сезон, 17.03.2023 22:00",17.03.2023 22:00,Реал Вальядолид,1,Атлетик Бильбао,3,+26°C,солнечно,4.1,3.6,1.89,1.83,2.04,10,10,(147) 6.1,5.0 (119),30%   3,3   30%,20%   2,1   10%,50%   5,6   60%,6,11,12,12,0.60,1.10,1.20,1.20,30%   3,1   10%,30%   3,4   40%,40%   4,4   40%,60%   6,6   60%,10.60,12.50,15.90,11.90,2.90,3.30,5.40,3.50,49.30,48.00,50.70,52.00,4.80,5.60,5.40,3.70,11.70,15.50,14.60,11.10,2.40,2.40,0.70,1.70,3.20,2.50,2.30,2.30,0.30,0.20,0,0
251,1744555,"Примера, 26-й тур, регулярный сезон, 18.03.2023 19:30",18.03.2023 19:30,Эспаньол,1,Сельта,3,+24°C,переменная облачность,2.91,3.1,2.6,1.58,2.48,10,10,(171) 7.1,7.0 (167),40%   4,5   50%,10%   1,3   30%,50%   5,2   20%,12,14,15,7,1.20,1.40,1.50,0.70,20%   2,5   50%,70%   7,3   30%,60%   6,3   30%,40%   4,7   70%,8.60,13.40,14.20,9.10,3.20,4.50,5.10,3.20,41.20,47.00,58.80,53.00,3.50,5.70,6.40,5.10,12.30,12.00,13.30,12.40,1.40,1.80,1.60,2.70,2.90,2.10,2.40,2.20,0.20,0.10,0.20,0.40
252,1744556,"Примера, 26-й тур, регулярный сезон, 19.03.2023 17:15",19.03.2023 17:15,Реал Сосьедад,2,Эльче,0,+36°C,солнечно,1.4,4.5,8.7,1.81,2.07,10,10,(66) 2.8,8.0 (191),10%   1,2   20%,50%   5,3   30%,40%   4,5   50%,5,9,9,16,0.50,0.90,0.90,1.60,30%   3,1   10%,30%   3,5   50%,10%   1,4   40%,90%   9,6   60%,11.20,13.10,10.90,15.10,2.90,4.50,3.50,5.40,55.30,40.40,44.70,59.60,4.00,6.30,5.00,4.70,16.70,15.50,11.70,10.40,1.50,1.90,3.40,1.70,2.70,3.00,3.00,2.20,0.30,0.50,0.20,0.20
253,1744557,"Примера, 26-й тур, регулярный сезон, 18.03.2023 17:15",18.03.2023 17:15,Райо Вальекано,2,Жирона,2,+34°C,солнечно,1.99,3.45,3.86,1.72,2.2,10,10,(164) 6.8,4.8 (114),30%   3,4   40%,30%   3,1   10%,40%   4,5   50%,7,16,10,15,0.70,1.60,1.00,1.50,40%   4,1   10%,30%   3,5   50%,20%   2,5   50%,80%   8,5   50%,14.60,11.10,11.70,12.60,4.10,4.70,3.80,4.40,54.40,48.50,45.60,51.50,5.60,3.50,5.10,4.50,14.70,10.90,14.00,14.40,2.80,2.70,2.30,1.40,2.70,2.90,1.90,3.40,0.10,0.10,0.20,0
254,1744558,"Примера, 27-й тур, регулярный сезон, 01.04.2023 17:15",01.04.2023 17:15,Атлетик Бильбао,0,Хетафе,0,+20°C,переменная облачность,1.72,3.44,5.6,1.51,2.67,10,10,(354) 14.8,8.8 (211),40%   4,4   40%,10%   1,3   30%,50%   5,3   30%,14,14,11,12,1.40,1.40,1.10,1.20,10%   1,2   20%,50%   5,6   60%,50%   5,4   40%,50%   5,6   60%,12.20,11.00,12.40,11.33,3.60,4.22,3.40,4.11,48.20,39.44,51.80,60.56,5.30,4.00,3.70,4.00,15.20,17.33,11.00,11.56,2.20,1.89,1.70,2.78,2.40,4.00,2.30,2.33,0.20,0.22,0,0.11
255,1744559,"Примера, 27-й тур, регулярный сезон, 02.04.2023 22:00",02.04.2023 22:00,Атлетико Мадрид,1,Бетис,0,+34°C,солнечно,1.42,5.0,10.0,1.99,2.0,10,10,(359) 15.0,14.3 (342),70%   7,4   40%,20%   2,2   20%,10%   1,4   40%,19,15,6,17,1.90,1.50,0.60,1.70,60%   6,2   20%,40%   4,7   70%,40%   4,6   60%,60%   6,4   40%,13.50,11.50,11.60,13.70,5.00,4.80,3.00,5.10,49.90,48.10,50.10,51.90,5.10,3.70,3.80,5.00,11.20,11.80,10.80,12.80,1.30,2.00,1.20,3.60,2.10,1.80,2.30,2.60,0.30,0.20,0.10,0.20
256,1744560,"Примера, 27-й тур, регулярный сезон, 31.03.2023 22:00",31.03.2023 22:00,Мальорка,0,Осасуна,0,+31°C,переменная облачность,2.17,2.76,4.4,1.28,3.4,10,10,(294) 12.3,12.1 (291),30%   3,3   30%,10%   1,3   30%,60%   6,4   40%,8,7,12,11,0.80,0.70,1.20,1.10,20%   2,3   30%,30%   3,3   30%,20%   2,3   30%,80%   8,7   70%,8.40,10.70,10.80,12.70,2.30,3.40,3.40,4.70,44.20,48.40,55.80,51.60,3.20,4.70,5.40,6.90,18.00,15.10,13.30,10.00,2.50,1.50,1.10,3.60,2.80,2.70,2.50,2.10,0,0.10,0.20,0.20
257,1744561,"Примера, 27-й тур, регулярный сезон, 01.04.2023 19:30",01.04.2023 19:30,Кадис,0,Севилья,2,+33°C,ясно,3.36,3.14,2.3,1.58,2.48,10,10,(339) 14.1,13.0 (311),30%   3,4   40%,40%   4,1   10%,30%   3,5   50%,10,13,11,16,1.00,1.30,1.10,1.60,40%   4,3   30%,40%   4,4   40%,20%   2,4   40%,80%   8,6   60%,11.11,13.18,13.33,12.91,3.33,4.45,4.67,4.00,42.56,56.27,57.44,43.73,3.44,5.73,4.44,3.73,14.78,9.82,15.22,14.45,2.67,3.45,1.78,1.27,2.78,2.82,2.44,2.36,0.11,0.18,0.33,0.18
258,1744562,"Примера, 27-й тур, регулярный сезон, 02.04.2023 17:20",02.04.2023 17:20,Реал Мадрид,6,Реал Вальядолид,0,+34°C,солнечно,1.18,7.6,14.25,3.08,1.33,10,10,(330) 13.8,15.8 (378),60%   6,3   30%,20%   2,2   20%,20%   2,5   50%,22,7,10,14,2.20,0.70,1.00,1.40,40%   4,3   30%,50%   5,4   40%,50%   5,5   50%,50%   5,5   50%,16.00,11.20,9.10,16.10,6.50,3.10,3.40,5.60,59.90,48.30,40.10,51.70,5.40,4.80,4.50,5.70,10.20,10.90,12.60,14.60,2.40,2.60,1.00,0.70,2.00,3.10,2.40,2.30,0,0.30,0.10,0
259,1744563,"Примера, 27-й тур, регулярный сезон, 01.04.2023 22:00",01.04.2023 22:00,Эльче,0,Барселона,4,+26°C,переменная облачность,10.75,5.65,1.28,2.23,1.7,10,10,(315) 13.1,13.0 (311),20%   2,7   70%,30%   3,1   10%,50%   5,2   20%,9,14,17,6,0.90,1.40,1.70,0.60,10%   1,6   60%,50%   5,3   30%,40%   4,4   40%,60%   6,6   60%,12.20,11.90,15.40,11.60,4.30,4.20,5.10,3.00,38.60,56.80,61.40,43.20,5.80,5.00,4.80,4.40,15.60,11.70,10.50,14.30,1.90,1.80,1.90,3.30,2.80,2.20,2.30,2.70,0.40,0.10,0.20,0
260,1744564,"Примера, 27-й тур, регулярный сезон, 01.04.2023 15:00",01.04.2023 15:00,Жирона,2,Эспаньол,1,+21°C,пасмурно,1.88,3.52,4.25,1.85,2.02,10,10,(332) 13.8,13.8 (330),40%   4,3   30%,10%   1,1   10%,50%   5,6   60%,16,11,15,17,1.60,1.10,1.50,1.70,10%   1,2   20%,50%   5,7   70%,50%   5,6   60%,50%   5,4   40%,11.10,8.70,12.90,14.00,4.60,3.10,4.10,5.30,48.10,43.00,51.90,57.00,3.80,3.80,4.30,6.00,10.90,12.10,14.60,12.50,2.60,1.80,1.60,1.50,2.90,2.80,3.30,2.40,0.10,0.20,0,0.20
