,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
31,15326194,"Бундеслига, 4-й тур, регулярный сезон, 11.09.2021 16:30",11.09.2021 16:30,Унион Берлин,0,Аугсбург,0,+15°C,переменная облачность,1.72,4.1,5.0,2.02,1.88,10,10,(243) 10.1,9.8 (236),60%   6,3   30%,40%   4,3   30%,0,4   40%,17,17,6,23,1.7,1.7,0.6,2.3,50%   5,1   10%,50%   5,8   80%,40%   4,9   90%,60%   6,1   10%,12.22,13.56,8.44,12.78,6.22,5.56,2.89,6.11,50.0,44.0,50.0,56.0,4.67,5.78,5.11,4.11,10.29,8.4,7.0,9.0,2.67,2.4,1.83,1.6,1.11,1.22,1.0,1.33,0.11,0.0,0.0,0.0
32,15326195,"Бундеслига, 4-й тур, регулярный сезон, 11.09.2021 16:30",11.09.2021 16:30,Байер,3,Боруссия Дортмунд,4,+12°C,небольшой дождь,3.08,3.98,2.35,2.78,1.42,10,10,(335) 14.0,14.8 (354),40%   4,6   60%,40%   4,0,20%   2,4   40%,18,22,12,15,1.8,2.2,1.2,1.5,40%   4,3   30%,60%   6,6   60%,60%   6,8   80%,40%   4,2   20%,11.88,14.78,10.5,8.67,4.5,6.67,4.13,3.56,55.13,59.71,44.88,41.43,5.38,5.33,3.63,3.0,8.86,9.43,11.14,10.29,1.86,2.71,1.86,0.71,1.25,1.22,1.13,1.33,0.0,0.0,0.13,0.0
33,15326196,"Бундеслига, 4-й тур, регулярный сезон, 12.09.2021 16:30",12.09.2021 16:30,Айнтрахт Франкфурт,1,Штутгарт,1,+15°C,пасмурно,2.11,3.82,3.45,2.3,1.59,10,10,(359) 15.0,10.1 (243),40%   4,5   50%,20%   2,2   20%,40%   4,3   30%,18,24,17,15,1.8,2.4,1.7,1.5,20%   2,3   30%,70%   7,5   50%,60%   6,7   70%,40%   4,3   30%,12.56,9.11,8.67,7.11,4.67,4.67,4.78,3.44,49.83,58.67,50.17,41.33,5.44,3.11,2.33,3.67,10.17,9.29,7.83,8.86,1.2,1.5,2.0,0.67,1.33,0.78,0.56,0.67,0.11,0.0,0.0,0.0
34,15326197,"Бундеслига, 4-й тур, регулярный сезон, 11.09.2021 19:30",11.09.2021 19:30,РБ Лейпциг,1,Бавария,4,+16°C,умеренный дождь,3.1,4.2,2.26,2.94,1.38,10,10,(312) 13.0,14.0 (335),30%   3,5   50%,20%   2,2   20%,50%   5,3   30%,15,33,13,16,1.5,3.3,1.3,1.6,30%   3,2   20%,50%   5,6   60%,60%   6,8   80%,40%   4,2   20%,13.9,15.8,8.1,8.9,4.6,7.2,3.1,4.4,52.1,57.67,47.9,42.33,6.4,6.3,3.9,3.7,9.8,10.56,10.5,8.67,2.11,1.44,1.44,2.11,1.2,0.9,2.4,0.7,0.0,0.0,0.0,0.1
35,15326198,"Бундеслига, 5-й тур, регулярный сезон, 18.09.2021 19:30",18.09.2021 19:30,Кёльн,1,РБ Лейпциг,1,+12°C,умеренный дождь,3.88,3.86,1.97,2.32,1.58,10,10,(170) 7.1,2.8 (68),60%   6,3   30%,30%   3,1   10%,10%   1,6   60%,18,16,12,17,1.8,1.6,1.2,1.7,10%   1,3   30%,90%   9,5   50%,50%   5,6   60%,50%   5,4   40%,17.56,12.1,8.22,9.3,5.67,4.4,2.44,3.6,41.43,50.1,58.57,49.9,6.11,5.4,2.78,4.1,10.5,9.8,13.5,9.8,1.6,2.67,2.0,1.78,1.22,0.9,1.0,1.7,0.11,0.1,0.0,0.0
36,15326199,"Бундеслига, 5-й тур, регулярный сезон, 18.09.2021 16:30",18.09.2021 16:30,Арминия Билефельд,0,Хоффенхайм,0,+17°C,переменная облачность,3.8,3.65,2.05,2.32,1.68,10,10,(139) 5.8,7.0 (167),30%   3,4   40%,40%   4,3   30%,30%   3,3   30%,15,18,17,14,1.5,1.8,1.7,1.4,30%   3,2   20%,60%   6,6   60%,40%   4,7   70%,60%   6,3   30%,10.33,10.13,10.0,9.75,4.78,4.63,3.33,5.0,48.5,50.0,51.5,50.0,3.44,4.88,3.56,4.13,10.88,10.71,9.5,10.29,0.86,2.0,2.71,4.5,1.22,1.63,2.11,1.25,0.11,0.0,0.0,0.13
37,15326200,"Бундеслига, 5-й тур, регулярный сезон, 17.09.2021 21:30",17.09.2021 21:30,Герта,2,Гройтер,1,+15°C,переменная облачность,1.77,3.9,4.9,1.97,1.93,10,10,(122) 5.1,6.2 (148),50%   5,0,20%   2,3   30%,30%   3,7   70%,19,9,19,21,1.9,0.9,1.9,2.1,20%   2,0,70%   7,6   60%,80%   8,5   50%,20%   2,5   50%,7.3,12.43,9.8,11.86,4.0,5.29,3.8,5.14,53.0,58.5,47.0,41.5,4.0,5.57,4.2,4.29,11.0,12.33,12.14,13.33,1.67,2.4,1.0,1.6,1.5,1.86,1.2,2.0,0.0,0.0,0.0,0.14
38,15326201,"Бундеслига, 5-й тур, регулярный сезон, 18.09.2021 16:30",18.09.2021 16:30,Аугсбург,1,Боруссия М,0,+16°C,солнечно,3.48,3.8,2.11,2.28,1.6,10,10,(167) 7.0,5.8 (139),30%   3,5   50%,40%   4,2   20%,30%   3,3   30%,15,14,18,14,1.5,1.4,1.8,1.4,20%   2,3   30%,70%   7,6   60%,80%   8,6   60%,20%   2,4   40%,14.0,10.5,11.22,9.8,5.78,4.2,5.0,4.2,46.4,53.11,53.6,46.89,6.0,4.0,3.67,5.9,9.0,8.5,9.8,10.63,2.2,2.0,1.6,2.29,1.33,1.2,1.33,1.5,0.0,0.0,0.0,0.0
39,15326202,"Бундеслига, 5-й тур, регулярный сезон, 18.09.2021 16:30",18.09.2021 16:30,Майнц,0,Фрайбург,0,+16°C,пасмурно,2.0,3.54,4.15,1.9,2.0,10,10,(167) 7.0,7.0 (167),70%   7,4   40%,10%   1,4   40%,20%   2,2   20%,14,12,8,11,1.4,1.2,0.8,1.1,50%   5,3   30%,30%   3,7   70%,40%   4,5   50%,60%   6,5   50%,11.33,10.13,7.44,10.75,3.67,4.63,1.89,4.75,48.17,52.13,51.83,47.88,7.0,4.5,4.67,4.63,15.17,11.14,13.5,9.71,2.67,1.5,2.17,1.17,1.0,1.38,1.67,1.88,0.0,0.0,0.0,0.13
40,15326203,"Бундеслига, 5-й тур, регулярный сезон, 19.09.2021 16:30",19.09.2021 16:30,Штутгарт,1,Байер,3,+15°C,переменная облачность,3.62,3.9,2.13,2.46,1.52,10,10,(167) 7.0,2.8 (67),50%   5,5   50%,20%   2,2   20%,30%   3,3   30%,24,22,15,16,2.4,2.2,1.5,1.6,30%   3,3   30%,50%   5,7   70%,70%   7,8   80%,30%   3,2   20%,9.22,12.63,8.44,9.75,4.89,5.13,3.67,4.38,50.83,55.0,49.17,45.0,3.33,5.75,4.0,3.13,10.57,8.57,10.43,9.71,1.43,1.71,0.86,1.0,1.22,1.38,0.78,0.88,0.11,0.0,0.0,0.0
41,15326204,"Бундеслига, 5-й тур, регулярный сезон, 19.09.2021 20:30",19.09.2021 20:30,Вольфсбург,1,Айнтрахт Франкфурт,1,+15°C,пасмурно,1.85,3.94,4.33,2.25,1.72,10,10,(117) 4.9,2.9 (69),40%   4,3   30%,20%   2,4   40%,40%   4,3   30%,12,16,13,15,1.2,1.6,1.3,1.5,40%   4,2   20%,50%   5,7   70%,50%   5,4   40%,50%   5,6   60%,8.22,11.89,9.44,7.89,2.78,3.89,3.44,4.11,49.29,58.17,50.71,41.83,4.11,5.33,4.11,3.22,12.71,13.33,10.14,9.0,1.33,2.5,1.5,2.0,1.89,1.56,1.67,1.44,0.11,0.11,0.11,0.11
